elapsed,label,responseCode,bytes,Latency,Connect
35,30 Users - SqlServer -  DailySales,200,160,35,1
38,30 Users - SqlServer -  DailySales,200,160,38,2
38,30 Users - SqlServer -  DailySales,200,160,38,2
46,30 Users - SqlServer -  DailySales,200,160,46,2
53,30 Users - SqlServer -  DailySales,200,573,53,2
16,30 Users - SqlServer -  DailySales,200,160,16,1
17,30 Users - SqlServer -  DailySales,200,160,17,1
398,30 Users - SqlServer -  DailySales,200,2933,398,2
9,30 Users - SqlServer -  DailySales,200,160,9,1
8,30 Users - SqlServer -  DailySales,200,160,8,0
430,30 Users - SqlServer -  DailySales,200,6044,430,2
441,30 Users - SqlServer -  DailySales,200,24723,441,3
599,30 Users - SqlServer -  DailySales,200,7214,599,3
638,30 Users - SqlServer -  DailySales,200,28463,638,1
771,30 Users - SqlServer -  DailySales,200,29345,771,2
898,30 Users - SqlServer -  DailySales,200,24315,897,3
13,30 Users - SqlServer -  DailySales,200,160,13,0
1045,30 Users - SqlServer -  DailySales,200,57264,1045,1
1086,30 Users - SqlServer -  DailySales,200,16013,1086,1
920,30 Users - SqlServer -  DailySales,200,32992,920,0
583,30 Users - SqlServer -  DailySales,200,6173,583,1
1390,30 Users - SqlServer -  DailySales,200,79453,1389,2
8,30 Users - SqlServer -  DailySales,200,160,8,1
834,30 Users - SqlServer -  DailySales,200,15216,834,0
1130,30 Users - SqlServer -  DailySales,200,50231,1130,0
1564,30 Users - SqlServer -  DailySales,200,61499,1563,2
1592,30 Users - SqlServer -  DailySales,200,42752,1592,2
1742,30 Users - SqlServer -  DailySales,200,113688,1742,1
1826,30 Users - SqlServer -  DailySales,200,42974,1826,1
1865,30 Users - SqlServer -  DailySales,200,190685,1864,2
6,30 Users - SqlServer -  DailySales,200,160,6,0
1876,30 Users - SqlServer -  DailySales,200,58492,1875,2
1466,30 Users - SqlServer -  DailySales,200,140556,1465,1
1926,30 Users - SqlServer -  DailySales,200,60112,1926,3
594,30 Users - SqlServer -  DailySales,200,9299,594,0
1952,30 Users - SqlServer -  DailySales,200,129533,1951,1
8,30 Users - SqlServer -  DailySales,200,160,8,1
