elapsed,label,responseCode,bytes,Latency,Connect
614,5 Users - MongoDb -  DailySales,200,160,614,1
658,5 Users - MongoDb -  DailySales,200,160,658,1
682,5 Users - MongoDb -  DailySales,200,160,682,1
580,5 Users - MongoDb -  DailySales,200,160,580,1
579,5 Users - MongoDb -  DailySales,200,160,579,1
1275,5 Users - MongoDb -  DailySales,200,11938,1275,1
1452,5 Users - MongoDb -  DailySales,200,16796,1452,1
592,5 Users - MongoDb -  DailySales,200,160,592,1
660,5 Users - MongoDb -  DailySales,200,160,660,1
523,5 Users - MongoDb -  DailySales,200,160,523,1
1423,5 Users - MongoDb -  DailySales,200,17729,1423,1
512,5 Users - MongoDb -  DailySales,200,160,512,0
552,5 Users - MongoDb -  DailySales,200,160,552,0
1265,5 Users - MongoDb -  DailySales,200,16899,1265,0
591,5 Users - MongoDb -  DailySales,200,160,591,0
660,5 Users - MongoDb -  DailySales,200,160,660,1
531,5 Users - MongoDb -  DailySales,200,160,531,0
620,5 Users - MongoDb -  DailySales,200,160,620,1
682,5 Users - MongoDb -  DailySales,200,160,682,1
602,5 Users - MongoDb -  DailySales,200,160,602,0
614,5 Users - MongoDb -  DailySales,200,160,614,1
550,5 Users - MongoDb -  DailySales,200,160,550,0
672,5 Users - MongoDb -  DailySales,200,160,672,0
672,5 Users - MongoDb -  DailySales,200,160,672,1
714,5 Users - MongoDb -  DailySales,200,160,714,1
817,5 Users - MongoDb -  DailySales,200,160,817,1
698,5 Users - MongoDb -  DailySales,200,160,698,1
743,5 Users - MongoDb -  DailySales,200,160,743,0
687,5 Users - MongoDb -  DailySales,200,160,687,1
585,5 Users - MongoDb -  DailySales,200,160,585,1
645,5 Users - MongoDb -  DailySales,200,160,645,1
1211,5 Users - MongoDb -  DailySales,200,12566,1211,0
673,5 Users - MongoDb -  DailySales,200,160,672,0
652,5 Users - MongoDb -  DailySales,200,160,652,0
1461,5 Users - MongoDb -  DailySales,200,13357,1461,1
701,5 Users - MongoDb -  DailySales,200,160,701,0
666,5 Users - MongoDb -  DailySales,200,160,666,0
715,5 Users - MongoDb -  DailySales,200,160,715,1
666,5 Users - MongoDb -  DailySales,200,160,666,0
736,5 Users - MongoDb -  DailySales,200,160,736,1
573,5 Users - MongoDb -  DailySales,200,160,573,1
633,5 Users - MongoDb -  DailySales,200,160,633,1
572,5 Users - MongoDb -  DailySales,200,160,572,1
617,5 Users - MongoDb -  DailySales,200,160,617,0
716,5 Users - MongoDb -  DailySales,200,160,716,1
551,5 Users - MongoDb -  DailySales,200,160,551,0
618,5 Users - MongoDb -  DailySales,200,160,618,1
580,5 Users - MongoDb -  DailySales,200,160,580,1
679,5 Users - MongoDb -  DailySales,200,160,679,1
691,5 Users - MongoDb -  DailySales,200,160,691,1
1208,5 Users - MongoDb -  DailySales,200,13725,1208,0
541,5 Users - MongoDb -  DailySales,200,160,541,0
929,5 Users - MongoDb -  DailySales,200,5316,929,1
558,5 Users - MongoDb -  DailySales,200,160,558,1
591,5 Users - MongoDb -  DailySales,200,1939,591,0
559,5 Users - MongoDb -  DailySales,200,160,559,0
590,5 Users - MongoDb -  DailySales,200,160,590,1
596,5 Users - MongoDb -  DailySales,200,160,596,1
567,5 Users - MongoDb -  DailySales,200,160,567,1
589,5 Users - MongoDb -  DailySales,200,160,589,0
471,5 Users - MongoDb -  DailySales,200,160,471,1
515,5 Users - MongoDb -  DailySales,200,160,515,0
516,5 Users - MongoDb -  DailySales,200,160,516,0
450,5 Users - MongoDb -  DailySales,200,160,450,1
530,5 Users - MongoDb -  DailySales,200,160,530,0
558,5 Users - MongoDb -  DailySales,200,160,558,1
485,5 Users - MongoDb -  DailySales,200,160,485,1
664,5 Users - MongoDb -  DailySales,200,160,664,1
427,5 Users - MongoDb -  DailySales,200,160,427,1
618,5 Users - MongoDb -  DailySales,200,160,618,1
639,5 Users - MongoDb -  DailySales,200,160,639,1
462,5 Users - MongoDb -  DailySales,200,160,462,0
447,5 Users - MongoDb -  DailySales,200,160,447,1
537,5 Users - MongoDb -  DailySales,200,160,537,1
451,5 Users - MongoDb -  DailySales,200,160,451,1
506,5 Users - MongoDb -  DailySales,200,160,506,0
600,5 Users - MongoDb -  DailySales,200,160,600,0
473,5 Users - MongoDb -  DailySales,200,160,473,1
619,5 Users - MongoDb -  DailySales,200,160,619,0
621,5 Users - MongoDb -  DailySales,200,160,621,1
623,5 Users - MongoDb -  DailySales,200,160,623,1
1443,5 Users - MongoDb -  DailySales,200,18143,1443,0
1098,5 Users - MongoDb -  DailySales,200,11356,1098,1
598,5 Users - MongoDb -  DailySales,200,160,598,0
552,5 Users - MongoDb -  DailySales,200,160,552,0
645,5 Users - MongoDb -  DailySales,200,160,645,1
912,5 Users - MongoDb -  DailySales,200,9140,912,1
535,5 Users - MongoDb -  DailySales,200,160,535,1
558,5 Users - MongoDb -  DailySales,200,160,558,0
507,5 Users - MongoDb -  DailySales,200,160,507,1
550,5 Users - MongoDb -  DailySales,200,160,550,0
1316,5 Users - MongoDb -  DailySales,200,17419,1316,1
550,5 Users - MongoDb -  DailySales,200,160,549,1
600,5 Users - MongoDb -  DailySales,200,160,600,0
673,5 Users - MongoDb -  DailySales,200,160,673,0
552,5 Users - MongoDb -  DailySales,200,160,552,1
560,5 Users - MongoDb -  DailySales,200,160,560,0
603,5 Users - MongoDb -  DailySales,200,160,603,1
479,5 Users - MongoDb -  DailySales,200,160,479,0
562,5 Users - MongoDb -  DailySales,200,160,562,0
503,5 Users - MongoDb -  DailySales,200,160,503,1
487,5 Users - MongoDb -  DailySales,200,160,487,1
547,5 Users - MongoDb -  DailySales,200,160,547,1
514,5 Users - MongoDb -  DailySales,200,160,514,1
468,5 Users - MongoDb -  DailySales,200,160,468,1
454,5 Users - MongoDb -  DailySales,200,160,454,1
507,5 Users - MongoDb -  DailySales,200,160,507,0
609,5 Users - MongoDb -  DailySales,200,160,609,0
671,5 Users - MongoDb -  DailySales,200,160,671,1
524,5 Users - MongoDb -  DailySales,200,160,524,0
559,5 Users - MongoDb -  DailySales,200,160,559,0
511,5 Users - MongoDb -  DailySales,200,160,511,0
533,5 Users - MongoDb -  DailySales,200,160,533,1
630,5 Users - MongoDb -  DailySales,200,160,630,1
697,5 Users - MongoDb -  DailySales,200,160,697,1
1058,5 Users - MongoDb -  DailySales,200,12838,1058,1
508,5 Users - MongoDb -  DailySales,200,160,508,0
570,5 Users - MongoDb -  DailySales,200,160,570,0
636,5 Users - MongoDb -  DailySales,200,160,636,0
507,5 Users - MongoDb -  DailySales,200,160,507,0
494,5 Users - MongoDb -  DailySales,200,160,494,1
575,5 Users - MongoDb -  DailySales,200,160,575,1
552,5 Users - MongoDb -  DailySales,200,160,552,1
638,5 Users - MongoDb -  DailySales,200,160,638,0
506,5 Users - MongoDb -  DailySales,200,160,506,1
984,5 Users - MongoDb -  DailySales,200,8806,984,1
542,5 Users - MongoDb -  DailySales,200,160,542,0
467,5 Users - MongoDb -  DailySales,200,160,467,1
519,5 Users - MongoDb -  DailySales,200,160,519,0
564,5 Users - MongoDb -  DailySales,200,160,564,1
581,5 Users - MongoDb -  DailySales,200,160,581,0
577,5 Users - MongoDb -  DailySales,200,160,577,0
568,5 Users - MongoDb -  DailySales,200,160,568,1
550,5 Users - MongoDb -  DailySales,200,160,550,1
520,5 Users - MongoDb -  DailySales,200,160,520,1
455,5 Users - MongoDb -  DailySales,200,160,455,0
562,5 Users - MongoDb -  DailySales,200,160,562,1
443,5 Users - MongoDb -  DailySales,200,160,443,0
640,5 Users - MongoDb -  DailySales,200,160,640,1
517,5 Users - MongoDb -  DailySales,200,160,517,0
507,5 Users - MongoDb -  DailySales,200,160,507,1
553,5 Users - MongoDb -  DailySales,200,160,553,0
613,5 Users - MongoDb -  DailySales,200,160,613,1
592,5 Users - MongoDb -  DailySales,200,160,592,1
512,5 Users - MongoDb -  DailySales,200,160,512,0
551,5 Users - MongoDb -  DailySales,200,160,551,1
572,5 Users - MongoDb -  DailySales,200,160,572,1
641,5 Users - MongoDb -  DailySales,200,160,641,1
604,5 Users - MongoDb -  DailySales,200,160,604,1
602,5 Users - MongoDb -  DailySales,200,160,602,0
987,5 Users - MongoDb -  DailySales,200,11252,987,1
563,5 Users - MongoDb -  DailySales,200,160,563,1
594,5 Users - MongoDb -  DailySales,200,160,594,1
914,5 Users - MongoDb -  DailySales,200,11356,914,1
656,5 Users - MongoDb -  DailySales,200,160,656,1
455,5 Users - MongoDb -  DailySales,200,160,455,0
585,5 Users - MongoDb -  DailySales,200,160,585,0
462,5 Users - MongoDb -  DailySales,200,160,462,1
574,5 Users - MongoDb -  DailySales,200,160,574,1
543,5 Users - MongoDb -  DailySales,200,160,543,0
509,5 Users - MongoDb -  DailySales,200,160,509,0
417,5 Users - MongoDb -  DailySales,200,160,417,0
621,5 Users - MongoDb -  DailySales,200,160,621,0
617,5 Users - MongoDb -  DailySales,200,160,617,0
1238,5 Users - MongoDb -  DailySales,200,15034,1238,1
473,5 Users - MongoDb -  DailySales,200,160,473,1
540,5 Users - MongoDb -  DailySales,200,160,540,1
484,5 Users - MongoDb -  DailySales,200,160,484,1
582,5 Users - MongoDb -  DailySales,200,160,582,1
653,5 Users - MongoDb -  DailySales,200,160,653,1
494,5 Users - MongoDb -  DailySales,200,160,494,1
591,5 Users - MongoDb -  DailySales,200,160,591,0
498,5 Users - MongoDb -  DailySales,200,160,498,1
436,5 Users - MongoDb -  DailySales,200,160,436,0
607,5 Users - MongoDb -  DailySales,200,160,607,0
447,5 Users - MongoDb -  DailySales,200,160,447,0
571,5 Users - MongoDb -  DailySales,200,160,571,0
526,5 Users - MongoDb -  DailySales,200,160,526,1
507,5 Users - MongoDb -  DailySales,200,160,507,1
401,5 Users - MongoDb -  DailySales,200,160,401,0
514,5 Users - MongoDb -  DailySales,200,160,514,0
455,5 Users - MongoDb -  DailySales,200,160,455,0
655,5 Users - MongoDb -  DailySales,200,160,655,1
435,5 Users - MongoDb -  DailySales,200,160,435,1
428,5 Users - MongoDb -  DailySales,200,160,427,1
1192,5 Users - MongoDb -  DailySales,200,15138,1192,0
555,5 Users - MongoDb -  DailySales,200,160,555,0
653,5 Users - MongoDb -  DailySales,200,160,653,1
415,5 Users - MongoDb -  DailySales,200,160,415,0
548,5 Users - MongoDb -  DailySales,200,160,548,1
541,5 Users - MongoDb -  DailySales,200,160,540,1
480,5 Users - MongoDb -  DailySales,200,160,480,0
1133,5 Users - MongoDb -  DailySales,200,15086,1133,1
569,5 Users - MongoDb -  DailySales,200,160,569,1
443,5 Users - MongoDb -  DailySales,200,160,443,1
540,5 Users - MongoDb -  DailySales,200,160,540,1
399,5 Users - MongoDb -  DailySales,200,160,399,0
419,5 Users - MongoDb -  DailySales,200,160,419,0
826,5 Users - MongoDb -  DailySales,200,8748,826,0
937,5 Users - MongoDb -  DailySales,200,4223,937,1
458,5 Users - MongoDb -  DailySales,200,160,458,0
468,5 Users - MongoDb -  DailySales,200,160,468,1
470,5 Users - MongoDb -  DailySales,200,160,470,0
482,5 Users - MongoDb -  DailySales,200,160,482,1
659,5 Users - MongoDb -  DailySales,200,160,659,0
530,5 Users - MongoDb -  DailySales,200,160,530,1
534,5 Users - MongoDb -  DailySales,200,160,534,1
542,5 Users - MongoDb -  DailySales,200,160,542,0
533,5 Users - MongoDb -  DailySales,200,160,533,0
448,5 Users - MongoDb -  DailySales,200,160,448,1
445,5 Users - MongoDb -  DailySales,200,160,445,0
605,5 Users - MongoDb -  DailySales,200,160,605,1
406,5 Users - MongoDb -  DailySales,200,160,406,1
497,5 Users - MongoDb -  DailySales,200,160,497,0
594,5 Users - MongoDb -  DailySales,200,160,594,1
523,5 Users - MongoDb -  DailySales,200,160,523,1
504,5 Users - MongoDb -  DailySales,200,160,504,1
449,5 Users - MongoDb -  DailySales,200,160,449,0
577,5 Users - MongoDb -  DailySales,200,160,577,0
597,5 Users - MongoDb -  DailySales,200,160,597,0
439,5 Users - MongoDb -  DailySales,200,160,439,0
493,5 Users - MongoDb -  DailySales,200,160,493,1
448,5 Users - MongoDb -  DailySales,200,160,448,1
369,5 Users - MongoDb -  DailySales,200,160,369,0
646,5 Users - MongoDb -  DailySales,200,160,646,1
652,5 Users - MongoDb -  DailySales,200,160,652,1
671,5 Users - MongoDb -  DailySales,200,160,671,1
490,5 Users - MongoDb -  DailySales,200,160,490,1
408,5 Users - MongoDb -  DailySales,200,160,408,1
570,5 Users - MongoDb -  DailySales,200,160,570,1
532,5 Users - MongoDb -  DailySales,200,160,532,1
606,5 Users - MongoDb -  DailySales,200,160,606,0
630,5 Users - MongoDb -  DailySales,200,160,630,1
410,5 Users - MongoDb -  DailySales,200,160,410,0
520,5 Users - MongoDb -  DailySales,200,160,520,0
472,5 Users - MongoDb -  DailySales,200,160,472,1
587,5 Users - MongoDb -  DailySales,200,160,587,1
471,5 Users - MongoDb -  DailySales,200,160,471,0
865,5 Users - MongoDb -  DailySales,200,6723,865,1
506,5 Users - MongoDb -  DailySales,200,160,506,1
588,5 Users - MongoDb -  DailySales,200,160,588,1
384,5 Users - MongoDb -  DailySales,200,160,384,0
612,5 Users - MongoDb -  DailySales,200,160,612,1
426,5 Users - MongoDb -  DailySales,200,160,426,1
419,5 Users - MongoDb -  DailySales,200,160,419,0
580,5 Users - MongoDb -  DailySales,200,160,580,1
473,5 Users - MongoDb -  DailySales,200,160,473,1
567,5 Users - MongoDb -  DailySales,200,160,567,1
575,5 Users - MongoDb -  DailySales,200,160,575,0
529,5 Users - MongoDb -  DailySales,200,160,529,0
414,5 Users - MongoDb -  DailySales,200,160,414,1
560,5 Users - MongoDb -  DailySales,200,160,560,1
584,5 Users - MongoDb -  DailySales,200,160,584,1
607,5 Users - MongoDb -  DailySales,200,160,607,0
427,5 Users - MongoDb -  DailySales,200,160,427,1
1229,5 Users - MongoDb -  DailySales,200,14095,1229,0
513,5 Users - MongoDb -  DailySales,200,160,513,1
532,5 Users - MongoDb -  DailySales,200,160,532,1
548,5 Users - MongoDb -  DailySales,200,160,548,1
526,5 Users - MongoDb -  DailySales,200,160,526,1
561,5 Users - MongoDb -  DailySales,200,160,561,1
499,5 Users - MongoDb -  DailySales,200,160,499,1
394,5 Users - MongoDb -  DailySales,200,160,394,0
561,5 Users - MongoDb -  DailySales,200,160,561,1
492,5 Users - MongoDb -  DailySales,200,160,492,1
608,5 Users - MongoDb -  DailySales,200,160,608,1
554,5 Users - MongoDb -  DailySales,200,160,554,1
483,5 Users - MongoDb -  DailySales,200,160,483,1
478,5 Users - MongoDb -  DailySales,200,160,478,1
539,5 Users - MongoDb -  DailySales,200,160,539,1
431,5 Users - MongoDb -  DailySales,200,160,431,1
467,5 Users - MongoDb -  DailySales,200,160,467,1
558,5 Users - MongoDb -  DailySales,200,160,558,1
616,5 Users - MongoDb -  DailySales,200,160,616,0
406,5 Users - MongoDb -  DailySales,200,160,406,1
563,5 Users - MongoDb -  DailySales,200,160,563,1
502,5 Users - MongoDb -  DailySales,200,160,502,0
567,5 Users - MongoDb -  DailySales,200,160,567,0
442,5 Users - MongoDb -  DailySales,200,160,442,0
532,5 Users - MongoDb -  DailySales,200,160,532,1
603,5 Users - MongoDb -  DailySales,200,160,602,0
444,5 Users - MongoDb -  DailySales,200,160,444,0
570,5 Users - MongoDb -  DailySales,200,160,570,1
471,5 Users - MongoDb -  DailySales,200,160,471,1
573,5 Users - MongoDb -  DailySales,200,160,573,0
639,5 Users - MongoDb -  DailySales,200,160,639,1
446,5 Users - MongoDb -  DailySales,200,160,446,1
438,5 Users - MongoDb -  DailySales,200,160,438,0
620,5 Users - MongoDb -  DailySales,200,160,620,1
504,5 Users - MongoDb -  DailySales,200,160,504,1
525,5 Users - MongoDb -  DailySales,200,160,525,0
524,5 Users - MongoDb -  DailySales,200,160,524,1
1039,5 Users - MongoDb -  DailySales,200,11725,1039,1
625,5 Users - MongoDb -  DailySales,200,160,625,1
379,5 Users - MongoDb -  DailySales,200,160,379,0
518,5 Users - MongoDb -  DailySales,200,160,518,0
542,5 Users - MongoDb -  DailySales,200,160,542,1
613,5 Users - MongoDb -  DailySales,200,160,613,1
386,5 Users - MongoDb -  DailySales,200,160,386,1
485,5 Users - MongoDb -  DailySales,200,160,485,1
607,5 Users - MongoDb -  DailySales,200,160,607,1
507,5 Users - MongoDb -  DailySales,200,160,507,1
438,5 Users - MongoDb -  DailySales,200,160,438,0
624,5 Users - MongoDb -  DailySales,200,160,624,1
622,5 Users - MongoDb -  DailySales,200,160,622,1
496,5 Users - MongoDb -  DailySales,200,160,496,1
554,5 Users - MongoDb -  DailySales,200,160,554,1
601,5 Users - MongoDb -  DailySales,200,160,601,1
491,5 Users - MongoDb -  DailySales,200,160,491,1
683,5 Users - MongoDb -  DailySales,200,160,683,1
694,5 Users - MongoDb -  DailySales,200,160,694,1
497,5 Users - MongoDb -  DailySales,200,160,497,1
645,5 Users - MongoDb -  DailySales,200,160,645,1
567,5 Users - MongoDb -  DailySales,200,160,567,1
549,5 Users - MongoDb -  DailySales,200,160,549,0
690,5 Users - MongoDb -  DailySales,200,160,690,1
492,5 Users - MongoDb -  DailySales,200,160,492,1
513,5 Users - MongoDb -  DailySales,200,160,513,1
534,5 Users - MongoDb -  DailySales,200,160,534,1
1325,5 Users - MongoDb -  DailySales,200,14561,1325,0
530,5 Users - MongoDb -  DailySales,200,160,530,1
644,5 Users - MongoDb -  DailySales,200,160,644,1
596,5 Users - MongoDb -  DailySales,200,160,596,0
555,5 Users - MongoDb -  DailySales,200,160,555,1
484,5 Users - MongoDb -  DailySales,200,160,484,1
630,5 Users - MongoDb -  DailySales,200,160,630,1
514,5 Users - MongoDb -  DailySales,200,160,514,1
560,5 Users - MongoDb -  DailySales,200,160,560,0
540,5 Users - MongoDb -  DailySales,200,160,540,1
496,5 Users - MongoDb -  DailySales,200,160,496,1
929,5 Users - MongoDb -  DailySales,200,12942,929,0
698,5 Users - MongoDb -  DailySales,200,160,698,0
586,5 Users - MongoDb -  DailySales,200,160,586,0
566,5 Users - MongoDb -  DailySales,200,160,566,1
606,5 Users - MongoDb -  DailySales,200,160,606,1
579,5 Users - MongoDb -  DailySales,200,1363,579,1
547,5 Users - MongoDb -  DailySales,200,160,547,0
562,5 Users - MongoDb -  DailySales,200,160,562,1
656,5 Users - MongoDb -  DailySales,200,160,656,1
486,5 Users - MongoDb -  DailySales,200,160,486,1
