elapsed,label,responseCode,bytes,Latency,Connect
5,30 Users - SqlServer -  TopProducts,200,160,5,2
23,30 Users - SqlServer -  TopProducts,200,160,23,2
27,30 Users - SqlServer -  TopProducts,200,160,27,2
4,30 Users - SqlServer -  TopProducts,200,160,4,1
4,30 Users - SqlServer -  TopProducts,200,160,4,1
75,30 Users - SqlServer -  TopProducts,200,160,75,2
150,30 Users - SqlServer -  TopProducts,200,160,150,2
191,30 Users - SqlServer -  TopProducts,200,1388,191,2
197,30 Users - SqlServer -  TopProducts,200,160,197,2
207,30 Users - SqlServer -  TopProducts,200,1339,207,0
269,30 Users - SqlServer -  TopProducts,200,160,269,2
307,30 Users - SqlServer -  TopProducts,200,1304,307,2
8,30 Users - SqlServer -  TopProducts,200,160,8,0
409,30 Users - SqlServer -  TopProducts,200,1385,409,3
421,30 Users - SqlServer -  TopProducts,200,160,421,2
353,30 Users - SqlServer -  TopProducts,200,1393,353,0
644,30 Users - SqlServer -  TopProducts,200,1400,644,2
646,30 Users - SqlServer -  TopProducts,200,160,646,1
725,30 Users - SqlServer -  TopProducts,200,160,725,1
538,30 Users - SqlServer -  TopProducts,200,1390,538,1
9,30 Users - SqlServer -  TopProducts,200,160,9,0
764,30 Users - SqlServer -  TopProducts,200,1392,764,2
635,30 Users - SqlServer -  TopProducts,200,1317,635,1
9,30 Users - SqlServer -  TopProducts,200,160,9,0
817,30 Users - SqlServer -  TopProducts,200,1302,817,2
918,30 Users - SqlServer -  TopProducts,200,1331,918,2
516,30 Users - SqlServer -  TopProducts,200,1395,516,1
980,30 Users - SqlServer -  TopProducts,200,1349,980,2
983,30 Users - SqlServer -  TopProducts,200,1327,983,2
1116,30 Users - SqlServer -  TopProducts,200,160,1116,2
1122,30 Users - SqlServer -  TopProducts,200,1343,1122,2
1123,30 Users - SqlServer -  TopProducts,200,1384,1123,2
614,30 Users - SqlServer -  TopProducts,200,1401,614,1
872,30 Users - SqlServer -  TopProducts,200,1394,872,0
920,30 Users - SqlServer -  TopProducts,200,1338,920,0
614,30 Users - SqlServer -  TopProducts,200,1369,614,0
1058,30 Users - SqlServer -  TopProducts,200,1417,1058,1
1230,30 Users - SqlServer -  TopProducts,200,1348,1230,1
686,30 Users - SqlServer -  TopProducts,200,1411,686,0
1488,30 Users - SqlServer -  TopProducts,200,1308,1488,0
1600,30 Users - SqlServer -  TopProducts,200,1304,1600,2
16,30 Users - SqlServer -  TopProducts,200,160,16,0
1661,30 Users - SqlServer -  TopProducts,200,1292,1661,2
1519,30 Users - SqlServer -  TopProducts,200,1347,1519,0
1145,30 Users - SqlServer -  TopProducts,200,1340,1145,0
1005,30 Users - SqlServer -  TopProducts,200,1416,1005,1
719,30 Users - SqlServer -  TopProducts,200,1372,719,1
13,30 Users - SqlServer -  TopProducts,200,160,13,0
1858,30 Users - SqlServer -  TopProducts,200,1350,1858,2
13,30 Users - SqlServer -  TopProducts,200,160,13,1
1874,30 Users - SqlServer -  TopProducts,200,1343,1874,2
17,30 Users - SqlServer -  TopProducts,200,160,17,1
17,30 Users - SqlServer -  TopProducts,200,160,17,0
1205,30 Users - SqlServer -  TopProducts,200,1347,1205,0
8,30 Users - SqlServer -  TopProducts,200,160,8,0
1337,30 Users - SqlServer -  TopProducts,200,1299,1337,1
17,30 Users - SqlServer -  TopProducts,200,160,17,1
1142,30 Users - SqlServer -  TopProducts,200,1386,1142,1
642,30 Users - SqlServer -  TopProducts,200,1390,642,0
742,30 Users - SqlServer -  TopProducts,200,1409,742,1
588,30 Users - SqlServer -  TopProducts,200,1345,588,1
9,30 Users - SqlServer -  TopProducts,200,160,9,0
2372,30 Users - SqlServer -  TopProducts,200,1344,2372,1
2389,30 Users - SqlServer -  TopProducts,200,1280,2389,2
12,30 Users - SqlServer -  TopProducts,200,160,12,0
2406,30 Users - SqlServer -  TopProducts,200,1366,2406,2
13,30 Users - SqlServer -  TopProducts,200,160,13,0
17,30 Users - SqlServer -  TopProducts,200,160,17,1
723,30 Users - SqlServer -  TopProducts,200,1356,723,1
1495,30 Users - SqlServer -  TopProducts,200,1363,1495,1
2482,30 Users - SqlServer -  TopProducts,200,1304,2482,2
12,30 Users - SqlServer -  TopProducts,200,160,12,0
9,30 Users - SqlServer -  TopProducts,200,160,9,1
781,30 Users - SqlServer -  TopProducts,200,1282,781,1
