elapsed,label,responseCode,bytes,Latency,Connect
956,5 Users - Access -  TopProducts,200,1386,956,1
1372,5 Users - Access -  TopProducts,200,160,1372,1
1373,5 Users - Access -  TopProducts,200,1290,1373,2
1375,5 Users - Access -  TopProducts,200,160,1375,1
1376,5 Users - Access -  TopProducts,200,1280,1376,1
495,5 Users - Access -  TopProducts,200,160,495,0
672,5 Users - Access -  TopProducts,200,160,672,1
671,5 Users - Access -  TopProducts,200,160,671,1
669,5 Users - Access -  TopProducts,200,1291,669,1
1115,5 Users - Access -  TopProducts,200,1343,1115,1
1039,5 Users - Access -  TopProducts,200,1258,1039,1
719,5 Users - Access -  TopProducts,200,160,719,0
1157,5 Users - Access -  TopProducts,200,160,1157,0
1604,5 Users - Access -  TopProducts,200,1295,1604,0
1604,5 Users - Access -  TopProducts,200,1353,1604,0
1162,5 Users - Access -  TopProducts,200,1296,1162,1
1429,5 Users - Access -  TopProducts,200,1283,1429,0
1025,5 Users - Access -  TopProducts,200,1363,1025,0
1025,5 Users - Access -  TopProducts,200,1295,1025,1
1090,5 Users - Access -  TopProducts,200,1278,1090,0
1157,5 Users - Access -  TopProducts,200,160,1157,0
616,5 Users - Access -  TopProducts,200,160,616,0
1037,5 Users - Access -  TopProducts,200,1309,1037,0
1309,5 Users - Access -  TopProducts,200,1342,1309,0
1909,5 Users - Access -  TopProducts,200,1350,1909,1
1980,5 Users - Access -  TopProducts,200,1366,1980,0
1911,5 Users - Access -  TopProducts,200,1328,1911,0
1627,5 Users - Access -  TopProducts,200,1359,1627,1
1819,5 Users - Access -  TopProducts,200,1234,1819,1
1976,5 Users - Access -  TopProducts,200,1354,1976,0
1977,5 Users - Access -  TopProducts,200,160,1977,0
1979,5 Users - Access -  TopProducts,200,1355,1979,0
1361,5 Users - Access -  TopProducts,200,1277,1361,0
967,5 Users - Access -  TopProducts,200,160,967,1
743,5 Users - Access -  TopProducts,200,1354,743,0
1465,5 Users - Access -  TopProducts,200,1394,1465,1
1461,5 Users - Access -  TopProducts,200,160,1461,1
1393,5 Users - Access -  TopProducts,200,1347,1393,1
1600,5 Users - Access -  TopProducts,200,1297,1600,1
859,5 Users - Access -  TopProducts,200,1283,859,0
1025,5 Users - Access -  TopProducts,200,1234,1025,1
1026,5 Users - Access -  TopProducts,200,1386,1026,1
2248,5 Users - Access -  TopProducts,200,1295,2248,0
2387,5 Users - Access -  TopProducts,200,1296,2387,0
2252,5 Users - Access -  TopProducts,200,1342,2252,1
2011,5 Users - Access -  TopProducts,200,1350,2011,0
2012,5 Users - Access -  TopProducts,200,1301,2012,1
1948,5 Users - Access -  TopProducts,200,1285,1948,0
1948,5 Users - Access -  TopProducts,200,1290,1948,1
1951,5 Users - Access -  TopProducts,200,1280,1951,1
1558,5 Users - Access -  TopProducts,200,1278,1558,0
1560,5 Users - Access -  TopProducts,200,1292,1560,1
1304,5 Users - Access -  TopProducts,200,1343,1304,0
1306,5 Users - Access -  TopProducts,200,1329,1306,0
1306,5 Users - Access -  TopProducts,200,1343,1306,1
2231,5 Users - Access -  TopProducts,200,1381,2231,0
2231,5 Users - Access -  TopProducts,200,1298,2231,0
1789,5 Users - Access -  TopProducts,200,1283,1789,0
3014,5 Users - Access -  TopProducts,200,1326,3014,0
1832,5 Users - Access -  TopProducts,200,1369,1832,1
3595,5 Users - Access -  TopProducts,200,1334,3595,1
2021,5 Users - Access -  TopProducts,200,1288,2021,1
2627,5 Users - Access -  TopProducts,200,1303,2627,0
1295,5 Users - Access -  TopProducts,200,1297,1295,1
1105,5 Users - Access -  TopProducts,200,160,1105,0
2947,5 Users - Access -  TopProducts,200,1278,2947,0
2151,5 Users - Access -  TopProducts,200,1330,2151,0
2369,5 Users - Access -  TopProducts,200,1296,2369,1
1657,5 Users - Access -  TopProducts,200,1309,1657,0
1123,5 Users - Access -  TopProducts,200,160,1123,0
1426,5 Users - Access -  TopProducts,200,160,1426,1
1506,5 Users - Access -  TopProducts,200,1383,1506,1
1505,5 Users - Access -  TopProducts,200,1324,1505,0
1507,5 Users - Access -  TopProducts,200,1341,1507,1
1506,5 Users - Access -  TopProducts,200,1371,1506,1
302,5 Users - Access -  TopProducts,200,160,302,0
554,5 Users - Access -  TopProducts,200,160,554,1
1180,5 Users - Access -  TopProducts,200,1354,1180,1
1182,5 Users - Access -  TopProducts,200,1295,1182,0
1181,5 Users - Access -  TopProducts,200,1319,1181,0
1136,5 Users - Access -  TopProducts,200,1321,1136,1
1692,5 Users - Access -  TopProducts,200,160,1692,0
1440,5 Users - Access -  TopProducts,200,1295,1440,0
2325,5 Users - Access -  TopProducts,200,1273,2325,1
1698,5 Users - Access -  TopProducts,200,1327,1698,0
1771,5 Users - Access -  TopProducts,200,1320,1771,0
844,5 Users - Access -  TopProducts,200,160,844,0
917,5 Users - Access -  TopProducts,200,1322,917,0
917,5 Users - Access -  TopProducts,200,1283,917,1
919,5 Users - Access -  TopProducts,200,1320,919,1
1232,5 Users - Access -  TopProducts,200,1383,1232,0
1019,5 Users - Access -  TopProducts,200,1297,1019,0
2080,5 Users - Access -  TopProducts,200,160,2080,1
1758,5 Users - Access -  TopProducts,200,160,1758,1
2146,5 Users - Access -  TopProducts,200,1295,2146,0
2147,5 Users - Access -  TopProducts,200,1283,2147,0
1384,5 Users - Access -  TopProducts,200,1294,1384,1
916,5 Users - Access -  TopProducts,200,160,916,0
848,5 Users - Access -  TopProducts,200,160,848,0
919,5 Users - Access -  TopProducts,200,1292,919,1
737,5 Users - Access -  TopProducts,200,160,737,1
924,5 Users - Access -  TopProducts,200,1343,924,1
171,5 Users - Access -  TopProducts,200,160,171,0
1045,5 Users - Access -  TopProducts,200,1282,1045,0
1241,5 Users - Access -  TopProducts,200,1334,1241,1
1238,5 Users - Access -  TopProducts,200,1308,1238,0
1242,5 Users - Access -  TopProducts,200,1292,1242,0
1142,5 Users - Access -  TopProducts,200,1379,1142,0
864,5 Users - Access -  TopProducts,200,1320,864,0
1130,5 Users - Access -  TopProducts,200,1318,1130,0
1679,5 Users - Access -  TopProducts,200,160,1679,0
1680,5 Users - Access -  TopProducts,200,1325,1680,0
1678,5 Users - Access -  TopProducts,200,1302,1678,1
960,5 Users - Access -  TopProducts,200,1287,960,0
1034,5 Users - Access -  TopProducts,200,160,1034,1
833,5 Users - Access -  TopProducts,200,1314,833,0
1118,5 Users - Access -  TopProducts,200,1244,1118,1
