elapsed,label,responseCode,bytes,Latency,Connect
300,5 Users - Access -  DailySales,200,160,300,1
412,5 Users - Access -  DailySales,200,47188,412,1
665,5 Users - Access -  DailySales,200,96563,665,1
804,5 Users - Access -  DailySales,200,39350,804,0
977,5 Users - Access -  DailySales,200,120593,977,1
2956,5 Users - Access -  DailySales,200,59815,2956,1
3184,5 Users - Access -  DailySales,200,132978,3182,1
4090,5 Users - Access -  DailySales,200,123968,4089,1
3566,5 Users - Access -  DailySales,200,161401,3565,1
3831,5 Users - Access -  DailySales,200,143443,3830,1
2254,5 Users - Access -  DailySales,200,20959,2254,0
2246,5 Users - Access -  DailySales,200,52421,2246,1
2253,5 Users - Access -  DailySales,200,59756,2253,0
2259,5 Users - Access -  DailySales,200,151909,2258,1
2264,5 Users - Access -  DailySales,200,118864,2263,0
1222,5 Users - Access -  DailySales,200,160,1222,0
1398,5 Users - Access -  DailySales,200,12875,1397,1
1398,5 Users - Access -  DailySales,200,25649,1398,0
1418,5 Users - Access -  DailySales,200,53654,1417,1
1418,5 Users - Access -  DailySales,200,124850,1417,0
298,5 Users - Access -  DailySales,200,160,298,0
531,5 Users - Access -  DailySales,200,160,531,0
543,5 Users - Access -  DailySales,200,1207,543,0
546,5 Users - Access -  DailySales,200,2213,546,1
583,5 Users - Access -  DailySales,200,15283,583,0
694,5 Users - Access -  DailySales,200,24137,694,1
249,5 Users - Access -  DailySales,200,1022,249,0
3256,5 Users - Access -  DailySales,200,39257,3256,1
3264,5 Users - Access -  DailySales,200,127053,3264,1
3173,5 Users - Access -  DailySales,200,152889,3173,1
3425,5 Users - Access -  DailySales,200,141002,3424,1
3426,5 Users - Access -  DailySales,200,151570,3425,1
102,5 Users - Access -  DailySales,200,160,102,1
2380,5 Users - Access -  DailySales,200,18657,2380,1
2379,5 Users - Access -  DailySales,200,79537,2379,0
2393,5 Users - Access -  DailySales,200,119664,2392,1
2301,5 Users - Access -  DailySales,200,84325,2300,1
2391,5 Users - Access -  DailySales,200,110858,2391,1
768,5 Users - Access -  DailySales,200,21498,768,0
1801,5 Users - Access -  DailySales,200,160,1801,0
1975,5 Users - Access -  DailySales,200,25308,1975,0
1217,5 Users - Access -  DailySales,200,21106,1217,1
1993,5 Users - Access -  DailySales,200,107547,1992,1
1988,5 Users - Access -  DailySales,200,157585,1987,1
903,5 Users - Access -  DailySales,200,160,903,0
1730,5 Users - Access -  DailySales,200,258,1730,0
